python_yn,R_yn,spark,aws,excel,avg_salary
0.0,0.0,0.0,0.0,0.0,168480.0
0.0,0.0,0.0,0.0,0.0,168480.0
0.0,0.0,0.0,0.0,1.0,168480.0
0.0,0.0,0.0,0.0,1.0,168480.0
0.0,0.0,0.0,0.0,1.0,168480.0
0.0,0.0,0.0,0.0,1.0,168480.0
0.0,0.0,0.0,0.0,1.0,117500.0
1.0,0.0,0.0,0.0,1.0,97760.0
0.0,0.0,0.0,0.0,1.0,117500.0
0.0,0.0,0.0,0.0,1.0,117500.0
0.0,0.0,0.0,0.0,1.0,117500.0
1.0,0.0,0.0,0.0,1.0,158080.0
0.0,0.0,0.0,0.0,1.0,117500.0
0.0,0.0,0.0,0.0,1.0,117500.0
0.0,0.0,0.0,0.0,1.0,117500.0
0.0,0.0,0.0,0.0,1.0,122720.0
0.0,0.0,0.0,0.0,1.0,82000.0
0.0,0.0,0.0,0.0,1.0,82000.0
0.0,0.0,0.0,0.0,1.0,130000.0
0.0,0.0,0.0,0.0,1.0,130000.0
0.0,0.0,1.0,0.0,1.0,146640.0
0.0,0.0,1.0,0.0,1.0,146640.0
0.0,0.0,0.0,0.0,1.0,117500.0
1.0,0.0,0.0,0.0,1.0,258960.0
1.0,0.0,0.0,0.0,1.0,258960.0
1.0,0.0,0.0,0.0,1.0,220480.0
0.0,0.0,0.0,0.0,1.0,72750.0
0.0,0.0,0.0,0.0,1.0,72750.0
